id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0001864,2001864,  1864 Daedalus (1971 FA),1864,Daedalus,0,Y,N,14.85,0,2722.00,114.00,0,0,0,2915.40,0,0,8.572,0,0.83,0.5,0,Sr,SQ,0,379.18,JPL 316,2457200.5,57200,20150627,J2000,0.614735625,1.460770316,0.562782763,22.21250315,6.644865037,325.6196319,296.5226392,2.358757868,0.558253136,2457314.207,20151018.71,644.8687463,1.765554405,0.268825,104.6186253,4.336,5.12E-08,5.30E-09,7.49E-08,0.00000684,0.000011448,0.000011486,0.000015363,8.56E-09,3.04E-09,0.000028034,0.00000351,APO,Otto Matic,16152,26016,42168,1524,0,0,0,0.51,0,0,0,0,0
a0001865,2001865,  1865 Cerberus (1971 UA),1865,Cerberus,0,Y,N,16.84,0,1611.00,13.00,0,0,0,1807.25,0,0.22,6.8039,0,0.79,0.442,0,S,S,0,508.91,JPL 116,2457200.5,57200,20150627,J2000,0.466959694,1.080039191,0.575704421,16.09436652,212.9335591,325.2347606,222.71908,1.584373961,0.878101667,2457356.838,20151130.34,409.9753065,1.122451216,0.156599,60.94363283,5.592,5.78E-08,2.64E-09,6.26E-08,0.00000703,0.000015657,0.000017174,0.000018903,3.87E-09,3.22E-09,0.000021965,0.0000015,APO,Otto Matic,14539,26232,40771,726,0,0,0,0.56,0,0,0,0,0
a0001866,2001866,  1866 Sisyphus (1972 XA),1866,Sisyphus,0,Y,N,12.4,0,8700.00,1000.00,0,0,0,9863.34,0,0.15,2.4,0,0,0,0,S,0,0,264.17,JPL 366,2457200.5,57200,20150627,J2000,0.538354199,1.89382729,0.874277416,41.18580628,63.53330766,293.0687677,143.3075293,2.913377164,0.378175612,2456821.556,20140613.06,951.938699,2.606266116,0.104515,40.67410255,3.513,3.92E-08,2.53E-09,7.44E-08,0.00000517,0.00000732,0.0000072,0.00000607,3.89E-09,7.58E-10,0.000015597,0.00000191,APO,Otto Matic,22042,20115,42157,2538,0,1,0,0.46,0,0,0,0,0
a0001867,2001867,  1867 Deiphobus (1971 EA),1867,Deiphobus,0,N,N,8.3,0,145280.00,7760.00,0,0,0,131626.39,0,0.0422,58.66,0,0.734,0.232,0,0,D,0,10599.17,JPL 49,2457200.5,57200,20150627,J2000,0.043215427,5.128542188,4.906910046,26.91114707,283.7029502,0.175225202,160.9767206,5.35017433,0.084861983,2455303.576,20100417.08,4242.182279,11.61446209,3.89028,1513.980268,2.783,5.83E-08,9.44E-08,0.000000306,0.00000603,0.000014407,0.000081219,0.000079733,9.85E-08,2.34E-09,0.00095053,0.00011717,TJN,Otto Matic,16252,25995,42247,1076,0,0,0,0.52,0,0,0,0,0
a0001868,2001868,  1868 Thersites (2008 P-L),1868,Thersites,0,N,N,9.6,0,75760.00,3380.00,0,0,0,89879.16,0,0,10.416,0,0,0,0,0,0,0,6223.27,JPL 12,2457200.5,57200,20150627,J2000,0.108521774,5.320348187,4.742974561,16.7531761,197.841249,169.8301822,196.9011981,5.897721812,0.080314506,2459231.251,20210116.75,4482.37833,12.27208304,3.74413,1457.103072,2.903,7.74E-08,0.000000108,0.000000405,0.00000906,0.000020035,0.000032387,0.00002786,0.00000012,2.45E-09,0.00036465,0.00013665,TJN,Otto Matic,22329,19811,42140,1125,0,0,0,0.53,0,0,0,0,0
a0001873,2001873,  1873 Agenor (1971 FH),1873,Agenor,0,N,N,10.2,0,47280.00,770.00,0,0,0,48771.00,0,0.0386,20.6,0,0,0,0,0,0,0,14681.32,JPL 14,2457200.5,57200,20150627,J2000,0.092004562,5.237827377,4.755923365,21.87753205,197.9149915,356.4870528,238.7699546,5.719731389,0.082219968,2458674.96,20190710.46,4378.498435,11.98767539,3.75537,1461.477343,2.848,0.00000009,0.000000142,0.000000483,0.000010249,0.000017332,0.000043475,0.000044478,0.000000155,3.35E-09,0.00057082,0.00017816,TJN,Otto Matic,16249,26017,42266,906,0,0,0,0.54,0,0,0,0,0
a0001880,2001880,  1880 McCrosky (1940 AN),1880,McCrosky,0,N,N,12,0,14850.00,70.00,0,0,0,16969.62,0,0.1025,0,0,0,0,0,0,0,0,976.42,JPL 17,2457200.5,57200,20150627,J2000,0.075835745,2.674099979,2.471307614,4.851694376,116.8627285,188.9335222,273.51793,2.876892344,0.225391541,2457584.197,20160714.7,1597.220545,4.372951525,1.45613,566.6821121,3.37,3.78E-08,1.28E-08,0.000000103,0.000004119,0.000063497,0.000072266,0.000034577,1.37E-08,1.61E-09,0.00015405,0.000011438,MBA,Otto Matic,27603,14623,42226,1669,0,0,0,0.5,0,0,0,0,0
a0001895,2001895,  1895 Larink (1971 UZ),1895,Larink,0,N,N,12.1,0,19989.00,91.00,0,0,0,20245.63,0,0.1099,0,0,0,0,0,0,0,0,853.37,JPL 11,2457200.5,57200,20150627,J2000,0.149014407,3.192595011,2.71685236,1.819806018,45.53461182,54.01534549,210.460687,3.668337662,0.172777954,2458066,20171108.5,2083.599156,5.704583589,1.73483,675.1437911,3.178,4.31E-08,2.36E-08,0.000000138,0.00000509,0.00015304,0.00015447,0.000019493,2.71E-08,1.91E-09,0.0001174,0.000023079,MBA,Otto Matic,28420,13816,42236,1488,0,0,0,0.46,0,0,0,0,0
a0001901,2001901,  1901 Moravia (1972 AD),1901,Moravia,0,N,N,11.5,0,28096.00,295.00,0,0,0,26237.72,0,0.0801,0,0,0,0,0,0,0,0,1200.94,JPL 19,2457200.5,57200,20150627,J2000,0.071012543,3.241106287,3.010947089,24.10256071,94.31141746,147.0781153,37.78351237,3.471265486,0.168913423,2456976.814,20141115.31,2131.269338,5.835097434,2.01368,783.6638456,3.043,5.83E-08,2.69E-08,0.000000195,0.00000649,0.000013714,0.000043412,0.000041529,2.88E-08,2.11E-09,0.00024573,0.000026559,OMB,Otto Matic,15887,26312,42199,1096,0,0,0,0.47,0,0,0,0,0
a0001902,2001902,  1902 Shaposhnikov (1972 HU),1902,Shaposhnikov,0,N,N,9.51,0,83430.00,830.00,0,0,0,92737.18,0,0.0296,21.2,0,0.729,0.254,0,0,X,0,6815.16,JPL 17,2457200.5,57200,20150627,J2000,0.222335915,3.965365518,3.083722347,12.49594922,59.32098836,268.2999382,86.05975476,4.847008688,0.124818579,2456511.021,20130806.52,2884.186006,7.896470928,2.10747,820.1640999,2.974,3.89E-08,4.01E-08,0.000000155,0.00000603,0.000021894,0.000025334,0.00001332,0.000000049,1.89E-09,0.00010299,0.00004372,OMB,Otto Matic,27373,14706,42079,1656,0,0,0,0.52,0,0,0,0,0
a0001908,2001908,  1908 Pobeda (1972 RL2),1908,Pobeda,0,N,N,11.1,0,18380.00,360.00,0,0,0,20638.46,0,0.0779,0,0,0,0,0,0,0,0,1447.08,JPL 15,2457200.5,57200,20150627,J2000,0.034472253,2.891557429,2.791878928,4.761991979,14.35578824,222.6747456,25.36951784,2.991235929,0.200450129,2457073.937,20150220.44,1795.957934,4.917064843,1.7826,693.734442,3.284,4.19E-08,1.98E-08,0.000000128,0.00000567,0.000060422,0.00011194,0.000095213,2.05E-08,2.06E-09,0.00047513,0.00001845,MBA,Otto Matic,27390,14643,42033,1414,0,0,0,0.53,0,0,0,0,0
a0001909,2001909,  1909 Alekhin (1972 RW2),1909,Alekhin,0,N,N,12.7,0,18680.00,40.00,0,0,0,17500.72,0,0.07,148.6,0,0,0,0,0,0,0,369.24,JPL 15,2457200.5,57200,20150627,J2000,0.226025364,2.422122138,1.874661101,1.794921157,227.4981493,5.739296143,204.6425942,2.969583176,0.261462865,2457794.685,20170210.19,1376.868568,3.769660692,0.863688,336.121459,3.477,3.99E-08,8.84E-09,9.82E-08,0.00000468,0.0001353,0.00013568,0.00000936,1.08E-08,1.43E-09,0.000036621,0.00000754,MBA,Otto Matic,32460,9601,42061,1881,0,0,0,0.49,0,0,0,0,0
a0001911,2001911,  1911 Schubart (1973 UD),1911,Schubart,0,N,N,10.11,0,67480.00,670.00,0,0,0,70767.53,0,0.0249,0,0,0.701,0.217,0,0,P,0,7551.87,JPL 29,2457200.5,57200,20150627,J2000,0.169434961,3.993567184,3.316917284,1.642906365,285.289404,182.8212252,36.18591695,4.670217085,0.123498756,2456907.494,20140906.99,2915.00913,7.980860042,2.3343,908.439531,3.029,0.000000042,3.77E-08,0.000000181,0.00000496,0.00014946,0.00015026,0.000012346,4.41E-08,1.75E-09,0.00009961,0.00004129,OMB,Otto Matic,31879,10285,42164,1778,0,0,0,0.54,0,0,0,0,0
a0001924,2001924,  1924 Horus (4023 P-L),1924,Horus,0,N,N,13.4,0,12986.00,135.00,0,0,0,11895.63,0,0.0888,6.183,0,0,0,0,0,0,0,720.86,JPL 15,2457200.5,57200,20150627,J2000,0.131360368,2.339860119,2.032495233,2.730001396,350.272625,152.5682343,343.0995049,2.647225005,0.275371653,2457261.873,20150827.37,1307.324108,3.579258337,1.04596,407.0562532,3.552,5.66E-08,1.13E-08,0.000000136,0.00000582,0.000098058,0.00010035,0.000020064,1.28E-08,0.000000002,0.000072861,0.00000948,MBA,Otto Matic,19908,22183,42091,1361,0,0,0,0.5,0,0,0,0,0
a0001930,2001930,  1930 Lucifer (1964 UA),1930,Lucifer,0,N,N,11,0,34440.00,170.00,0,0,0,36257.82,0,0.1058,13.056,0,0,0,0,Cgh,0,0,1717.58,JPL 15,2457200.5,57200,20150627,J2000,0.14372636,2.897572922,2.481115313,14.08757761,318.6279068,340.8557691,175.5734135,3.314030532,0.199826238,2456321.87,20130129.37,1801.565218,4.932416751,1.47,572.0799,3.228,4.64E-08,1.72E-08,0.000000132,0.00000622,0.000021902,0.000030184,0.000022723,1.97E-08,1.78E-09,0.00011024,0.000016024,MBA,Otto Matic,22079,19990,42069,1411,0,0,0,0.55,0,0,0,0,0
a0001934,2001934,  1934 Jeffers (1972 XB),1934,Jeffers,0,N,N,12.4,0,9240.00,100.00,0,0,0,9478.07,0,0.3216,0,0,0,0,0,0,0,0,599.83,JPL 17,2457200.5,57200,20150627,J2000,0.300642673,2.389269838,1.670953368,23.1461948,86.52666948,294.7821971,215.1517594,3.107586309,0.266874005,2457743.259,20161220.76,1348.951166,3.693227012,0.791951,308.2035707,3.366,0.000000064,1.49E-08,0.000000152,0.00000658,0.000018294,0.000021519,0.000019265,1.93E-08,2.49E-09,0.000075646,0.000012588,MBA,Otto Matic,19530,22646,42176,971,0,0,0,0.49,0,0,0,0,0
a0001936,2001936,  1936 Lugano (1973 WD),1936,Lugano,0,N,N,11.8,0,30110.00,220.00,0,0,0,32361.17,0,0.1042,19.651,0,0,0,0,Ch,0,0,267.66,JPL 16,2457200.5,57200,20150627,J2000,0.135893011,2.67633723,2.312641706,10.25434531,265.1944467,254.9294337,111.599447,3.040032755,0.22510898,2456704.743,20140216.24,1599.225405,4.378440534,1.34776,524.5077592,3.343,4.83E-08,1.57E-08,0.00000013,0.00000504,0.000031054,0.000035692,0.000017903,1.78E-08,1.98E-09,0.000079475,0.000014047,MBA,Otto Matic,21831,20371,42202,1185,0,0,0,0.5,0,0,0,0,0
a0001939,2001939,  1939 Loretta (1974 UC),1939,Loretta,0,N,N,11,0,30243.00,335.00,0,0,0,35598.25,0,0.0942,25,0,0,0,0,0,0,0,2141.59,JPL 19,2457200.5,57200,20150627,J2000,0.127340192,3.121137152,2.723690947,0.90732438,40.40707379,190.2508812,241.4105682,3.518583358,0.178745367,2457863.955,20170420.45,2014.038215,5.514136113,1.71324,666.7416108,3.203,4.52E-08,2.15E-08,0.000000144,0.00000532,0.00027668,0.00027743,0.000018777,2.42E-08,1.85E-09,0.00010814,0.0000208,MBA,Otto Matic,23957,18313,42270,1649,0,0,0,0.53,0,0,0,0,0
a0001942,2001942,  1942 Jablunka (1972 SA),1942,Jablunka,0,N,N,13,0,16749.00,139.00,0,0,0,16096.27,0,0.0567,0,0,0,0,0,0,0,0,987.75,JPL 9,2457200.5,57200,20150627,J2000,0.184429156,2.318034679,1.8905215,24.36036344,346.3832901,11.54757354,44.33861326,2.745547858,0.279269933,2457041.734,20150119.23,1289.075399,3.529296096,0.888271,345.6884251,3.44,8.28E-08,1.35E-08,0.000000192,0.000009666,0.000016447,0.000024807,0.000022269,1.59E-08,2.43E-09,0.00007926,0.000011231,MBA,Otto Matic,15350,26572,41922,810,0,0,0,0.48,0,0,0,0,0
a0001952,2001952,  1952 Hesburgh (1951 JC),1952,Hesburgh,0,N,N,10.32,0,39660.00,381.00,0,0,0,35975.58,0,0.1041,47.7,0,0.756,0.34,0,0,CD,0,668.34,JPL 15,2457200.5,57200,20150627,J2000,0.139070455,3.110808267,2.678186748,14.23277829,78.42283028,338.410074,33.02751918,3.543429787,0.179636344,2457016.642,20141225.14,2004.048804,5.486786595,1.69674,660.3203058,3.157,5.53E-08,1.97E-08,0.000000172,0.00000647,0.000021942,0.000027969,0.000017543,2.24E-08,1.70E-09,0.000097247,0.000019012,MBA,Otto Matic,27557,14711,42268,1335,0,0,0,0.5,0,0,0,0,0
a0001958,2001958,  1958 Chandra (1970 SB),1958,Chandra,0,N,N,11.2,0,34280.00,220.00,0,0,0,33500.18,0,0.0801,7.07,0,0,0,0,0,0,0,1714.43,JPL 15,2457200.5,57200,20150627,J2000,0.167590968,3.102449121,2.582506669,10.56092811,345.035145,319.1841518,89.09128779,3.622391573,0.180362843,2456706.544,20140218.04,1995.976523,5.464685895,1.57869,614.3787873,3.174,4.29E-08,1.86E-08,0.000000131,0.00000671,0.000024762,0.000030404,0.000017957,2.17E-08,1.62E-09,0.000098226,0.000017964,MBA,Otto Matic,22261,20003,42264,1496,0,0,0,0.49,0,0,0,0,0
a0001960,2001960,  1960 Guisan (1973 UA),1960,Guisan,0,N,N,11.93,0,27000.00,180.00,0,0,0,26526.27,0,0.0496,8.46,0,0.72,0.29,0,0,0,0,1390.76,JPL 17,2457200.5,57200,20150627,J2000,0.122013275,2.527938305,2.219496274,8.469925772,22.22896413,263.5612525,238.3312223,2.836380336,0.245219142,2457696.663,20161104.16,1468.074628,4.019369275,1.22287,475.9043179,3.427,0.00000004,1.28E-08,0.000000104,0.00000539,0.000029576,0.000037379,0.000024392,1.43E-08,1.86E-09,0.00010029,0.000011118,MBA,Otto Matic,21977,20173,42150,1526,0,0,0,0.52,0,0,0,0,0
a0001963,2001963,  1963 Bezovec (1975 CB),1963,Bezovec,0,N,N,10.91,0,35540.00,230.00,0,0,0,36177.85,0,0.0383,18.16,0,0.737,0.332,0,0,C,0,1402.82,JPL 57,2457200.5,57200,20150627,J2000,0.210312116,2.422119892,1.912718732,25.0507585,106.9190945,355.6829653,296.4726279,2.931521051,0.261463228,2457443.469,20160224.97,1376.866652,3.769655447,0.930668,362.1880656,3.357,0.000000044,1.22E-08,0.000000106,0.00000527,0.000011342,0.0000168,0.000016017,1.48E-08,1.98E-09,0.000062585,0.000010434,MBA,Otto Matic,14835,27434,42269,1107,0,0,0,0.45,0,0,0,0,0
a0001967,2001967,  1967 Menzel (A905 VC),1967,Menzel,0,N,N,12.1,0,9590.00,180.00,0,0,0,10005.22,0,0,2.835,0,0,0,0,0,0,0,811.22,JPL 20,2457200.5,57200,20150627,J2000,0.138700243,2.233340738,1.923575835,3.899760303,57.82154747,347.4807659,307.8154431,2.543105641,0.295305538,2457377.214,20151220.71,1219.076358,3.337649166,0.933507,363.2929192,3.624,4.23E-08,7.89E-09,0.000000095,0.0000051,0.000062552,0.000064569,0.00001607,8.98E-09,1.56E-09,0.00005478,0.00000646,MBA,Otto Matic,18224,24047,42271,1434,0,0,0,0.5,0,0,0,0,0
a0001970,2001970,  1970 Sumeria (1954 ER),1970,Sumeria,0,N,N,12.3,0,19074.00,138.00,0,0,0,22372.33,0,0.0585,0,0,0,0,0,Ch,0,0,1291.83,JPL 13,2457200.5,57200,20150627,J2000,0.158525213,2.780596042,2.339801461,7.069099918,312.4204937,192.6999819,101.2699662,3.221390623,0.212567676,2456724.087,20140307.59,1693.578287,4.636764647,1.35331,526.6676527,3.304,5.34E-08,1.55E-08,0.000000146,0.00000571,0.000047049,0.000050597,0.00001714,0.000000018,1.78E-09,0.000080195,0.000014186,MBA,Otto Matic,24254,17922,42176,1124,0,0,0,0.52,0,0,0,0,0
a0001979,2001979,  1979 Sakharov (2006 P-L),1979,Sakharov,0,N,N,13.6,0,4222.00,236.00,0,0,0,4962.79,0,0,7.5209,0,0,0,0,0,0,0,405.30,JPL 10,2457200.5,57200,20150627,J2000,0.099930049,2.374067363,2.136826694,6.045571597,202.6610243,220.6874991,302.3814003,2.611308032,0.269441518,2457414.345,20160126.84,1336.096983,3.658034178,1.15387,449.0515879,3.528,4.34E-08,1.08E-08,0.000000105,0.00000605,0.00005443,0.000064546,0.000035334,1.18E-08,1.83E-09,0.00013144,0.00000909,MBA,Otto Matic,20085,22183,42268,1175,0,0,0,0.5,0,0,0,0,0
a0001980,2001980,  1980 Tezcatlipoca (1950 LA),1980,Tezcatlipoca,0,Y,N,13.92,0,5787.00,239.00,0,0,0,6033.64,0,0.25,7.24612,0,0.955,0.455,0,Sl,SU,0,368.71,JPL 237,2457200.5,57200,20150627,J2000,0.364949721,1.709613259,1.085690377,26.85966576,246.6168412,115.3881044,335.9217856,2.333536142,0.44091742,2457255.109,20150820.61,816.479421,2.235398826,0.246001,95.73620917,3.996,2.83E-08,2.42E-09,4.81E-08,0.00000549,0.00000856,0.000010749,0.0000071,3.31E-09,9.37E-10,0.000016176,0.000001736,AMO,Otto Matic,23860,18433,42293,1636,0,0,0,0.5,0,0,0,0,0
a0001991,2001991,  1991 Darwin (1967 JL),1991,Darwin,0,N,N,13.4,0,4989.00,371.00,0,0,0,3942.64,0,0,4.7,0,0,0,0,0,0,0,282.18,JPL 17,2457200.5,57200,20150627,J2000,0.208158141,2.24841247,1.780387111,5.919607761,328.4772664,345.5999318,44.59609003,2.716437828,0.292341248,2457047.952,20150125.45,1231.437585,3.371492361,0.767233,298.5840666,3.593,5.24E-08,9.20E-09,0.00000012,0.00000566,0.000042525,0.000043743,0.000014382,1.11E-08,1.79E-09,0.000048522,0.000007554,MBA,Otto Matic,22253,20017,42270,1253,0,0,0,0.5,0,0,0,0,0
a0002002,2002002,  2002 Euler (1973 QQ1),2002,Euler,0,N,N,12.4,0,19773.00,57.00,0,0,0,18275.78,0,0.0839,5.9929,0,0,0,0,0,0,0,1394.01,JPL 15,2457200.5,57200,20150627,J2000,0.068870043,2.417333035,2.250851205,8.502360301,178.652375,53.89098285,149.9649652,2.583814865,0.262240246,2456628.639,20131202.14,1372.786999,3.758485966,1.25324,487.7234108,3.498,4.44E-08,1.17E-08,0.000000106,0.00000523,0.000032802,0.000052271,0.000039675,1.25E-08,1.90E-09,0.00015076,0.00000993,MBA,Otto Matic,26819,15448,42267,1426,0,0,0,0.53,0,0,0,0,0
a0002005,2002005,  2005 Hencke (1973 RA),2005,Hencke,0,N,N,12.2,0,8487.00,355.00,0,0,0,9084.37,0,0,10.186,0,0,0,0,0,0,0,840.93,JPL 12,2457200.5,57200,20150627,J2000,0.16754903,2.621300296,2.182103973,12.2203667,291.1057462,110.9067033,265.2395454,3.060496619,0.232235661,2457608.536,20160808.04,1550.149526,4.244078099,1.22637,477.2664129,3.353,4.51E-08,1.72E-08,0.000000119,0.00000743,0.000027338,0.00003818,0.000026491,0.00000002,2.28E-09,0.00011588,0.000015229,MBA,Otto Matic,15209,27021,42230,983,0,0,0,0.47,0,0,0,0,0
a0002006,2002006,  2006 Polonskaya (1973 SB3),2006,Polonskaya,0,N,N,12.9,0,4625.00,163.00,0,0,0,5827.97,0,0,3.1183,0,0,0,0,0,0,0,277.99,JPL 56,2457200.5,57200,20150627,J2000,0.19319581,2.324441884,1.875369452,4.9183916,0.982126983,24.34301872,271.7911148,2.773514316,0.278116039,2457517.666,20160509.17,1294.423728,3.543939024,0.88052,342.6719684,3.545,7.74E-08,0.00000001,0.00000018,0.00000746,0.000051215,0.000052506,0.000011441,0.000000012,1.80E-09,0.000041819,0.000008368,MBA,Otto Matic,23437,18370,41807,1261,0,0,0,0.43,0,0,0,0,0
a0002007,2002007,  2007 McCuskey (1963 SQ),2007,McCuskey,0,N,N,12.1,0,25733.00,89.00,0,0,0,21409.52,0,0.0703,8.611,0,0,0,0,0,0,0,1273.64,JPL 16,2457200.5,57200,20150627,J2000,0.115028665,2.383979425,2.109753454,3.042653296,17.04543761,185.5366021,192.9093236,2.658205397,0.267762848,2457824.525,20170312.02,1344.473298,3.680967277,1.10661,430.6594137,3.526,4.92E-08,1.08E-08,0.000000117,0.00000556,0.000087726,0.000090032,0.000022501,1.21E-08,1.82E-09,0.000085587,0.00000915,MBA,Otto Matic,22986,19284,42270,1493,0,0,0,0.53,0,0,0,0,0
a0002008,2002008,  2008 Konstitutsiya (1973 SV4),2008,Konstitutsiya,0,N,N,10.1,0,52020.00,140.00,0,0,0,56500.95,0,0.0531,11.2692,0,0,0,0,0,0,0,992.20,JPL 17,2457200.5,57200,20150627,J2000,0.09916483,3.213814571,2.895117195,20.65547745,15.65867165,202.9432701,257.7192297,3.532511947,0.171069604,2457798.39,20170213.89,2104.406575,5.761551199,1.89936,739.1739312,3.083,7.68E-08,3.43E-08,0.000000248,0.00000951,0.000016163,0.000036422,0.000035412,3.77E-08,2.74E-09,0.00021107,0.000033707,OMB,Otto Matic,17326,24726,42052,1218,0,0,0,0.46,0,0,0,0,0
a0002009,2002009,  2009 Voloshina (1968 UL),2009,Voloshina,0,N,N,11.2,0,26558.00,476.00,0,0,0,40264.18,0,0.0698,5.896,0,0,0,0,0,0,0,10150.76,JPL 29,2457200.5,57200,20150627,J2000,0.143014505,3.113946983,2.668607397,2.861511468,107.557993,6.207332321,117.9400988,3.559286569,0.179364814,2456542.957,20130907.46,2007.08261,5.495092704,1.68574,656.0394358,3.2,3.72E-08,1.64E-08,0.000000113,0.00000409,0.00012,0.00012168,0.00002049,1.88E-08,1.42E-09,0.00011337,0.000015902,MBA,Otto Matic,32656,9574,42230,1697,0,0,0,0.51,0,0,0,0,0
a0002016,2002016,  2016 Heinemann (1938 SE),2016,Heinemann,0,N,N,11.8,0,22430.00,140.00,0,0,0,22108.32,0,0.1019,0,0,0,0,0,0,0,0,1308.78,JPL 15,2457200.5,57200,20150627,J2000,0.191653898,3.129326984,2.529579269,0.919414199,16.99185609,341.1438914,290.0272908,3.7290747,0.178044129,2457593.508,20160724.01,2021.970637,5.5358539,1.52587,593.8228279,3.185,5.13E-08,1.98E-08,0.000000164,0.00000515,0.00032165,0.00032189,0.000015877,2.35E-08,1.69E-09,0.000091012,0.000019143,MBA,Otto Matic,40044,2125,42169,1609,0,0,0,0.48,0,0,0,0,0
a0002020,2002020,  2020 Ukko (1936 FR),2020,Ukko,0,N,N,11.2,0,17859.00,329.00,0,0,0,19179.02,0,0.1051,0,0,0,0,0,0,0,0,960.25,JPL 17,2457200.5,57200,20150627,J2000,0.069127252,3.020525461,2.811724838,11.14133976,148.8482302,329.7145904,85.23456368,3.229326085,0.187750163,2456746.521,20140330.02,1917.441745,5.249669391,1.83345,713.5237365,3.214,4.98E-08,2.25E-08,0.000000147,0.00000599,0.000025965,0.000048312,0.00004115,2.41E-08,2.10E-09,0.00021852,0.000021431,MBA,Otto Matic,28993,13233,42226,1336,0,0,0,0.54,0,0,0,0,0
a0002025,2002025,  2025 Nortia (1953 LG),2025,Nortia,0,N,N,10.6,0,42770.00,240.00,0,0,0,45172.64,0,0.0689,0,0,0,0,0,0,0,0,1901.67,JPL 19,2457200.5,57200,20150627,J2000,0.111361059,3.164817249,2.812379848,7.021877213,329.0709909,310.012662,351.7280702,3.51725465,0.17505766,2457247.753,20150813.25,2056.465284,5.630295095,1.80248,701.4711416,3.183,5.77E-08,2.92E-08,0.000000194,0.00000696,0.000045642,0.000054313,0.000031942,3.25E-08,2.42E-09,0.00018266,0.00002848,MBA,Otto Matic,29333,12847,42180,1413,0,0,0,0.53,0,0,0,0,0
a0002032,2002032,  2032 Ethel (1970 OH),2032,Ethel,0,N,N,11.3,0,36010.00,100.00,0,0,0,35667.72,0,0.0233,0,0,0,0,0,0,0,0,1730.85,JPL 19,2457200.5,57200,20150627,J2000,0.130295225,3.066330689,2.666802443,1.514282107,30.11526812,295.1987694,124.1833951,3.465858935,0.18355896,2456523.969,20130819.47,1961.2227,5.369535113,1.65522,644.1619674,3.219,5.57E-08,1.99E-08,0.000000168,0.00000636,0.00020929,0.00021036,0.000024662,2.25E-08,1.78E-09,0.00013265,0.000019061,MBA,Otto Matic,23215,19050,42265,1632,0,0,0,0.49,0,0,0,0,0
a0002038,2002038,  2038 Bistro (1973 WF),2038,Bistro,0,N,N,11.9,0,10960.00,80.00,0,0,0,11825.70,0,0.1342,17.051,0,0,0,0,Sa,0,0,687.54,JPL 14,2457200.5,57200,20150627,J2000,0.091405573,2.434417975,2.211898605,14.80654136,73.51795996,183.9976344,157.187771,2.656937345,0.259484461,2456594.731,20131029.23,1387.366316,3.798401959,1.19711,465.8792987,3.454,0.000000058,1.51E-08,0.000000139,0.00000646,0.000025053,0.000045495,0.000040105,1.65E-08,2.42E-09,0.00015356,0.000012929,MBA,Otto Matic,15039,26992,42031,1127,0,0,0,0.48,0,0,0,0,0
a0002041,2002041,  2041 Lancelot (2523 P-L),2041,Lancelot,0,N,N,12.5,0,16833.00,184.00,0,0,0,17176.48,0,0.1303,0,0,0,0,0,0,0,0,1378.97,JPL 13,2457200.5,57200,20150627,J2000,0.199683005,3.15512909,2.525103431,2.980738164,134.0808891,274.3206278,248.1044103,3.78515475,0.175864578,2457836.76,20170324.26,2047.029617,5.604461648,1.53782,598.4734094,3.173,5.19E-08,2.46E-08,0.000000165,0.00000572,0.00011288,0.00011402,0.000017445,2.95E-08,2.06E-09,0.00010391,0.000023969,MBA,Otto Matic,23926,18223,42149,1246,0,0,0,0.49,0,0,0,0,0
a0002043,2002043,  2043 Ortutay (1936 TH),2043,Ortutay,0,N,N,10.7,0,48460.00,210.00,0,0,0,48170.75,0,0.0423,7.7475,0,0,0,0,0,0,0,2330.97,JPL 18,2457200.5,57200,20150627,J2000,0.109196109,3.110848282,2.771155753,3.076756046,321.288753,60.30809488,138.8696215,3.45054081,0.179632878,2456427.425,20130514.93,2004.087471,5.486892461,1.77573,691.0608441,3.208,0.000000053,2.19E-08,0.000000163,0.00000589,0.000094517,0.000097725,0.000025371,2.43E-08,1.89E-09,0.00014045,0.00002113,MBA,Otto Matic,39012,3157,42169,1575,0,0,0,0.51,0,0,0,0,0
a0002048,2002048,  2048 Dwornik (1973 QA),2048,Dwornik,0,N,N,13.5,0,2613.00,140.00,0,0,0,1987.48,0,0,3.677,0,0.722,0.238,0,0,E,0,666.13,JPL 14,2457200.5,57200,20150627,J2000,0.042695476,1.953371983,1.869971836,23.75350166,157.6480891,105.4295115,168.3298683,2.03677213,0.36101616,2456734.233,20140317.73,997.1852789,2.730144501,0.907995,353.3644142,3.784,6.25E-08,8.73E-09,0.00000012,0.000008,0.000012292,0.000091317,0.000088264,9.10E-09,2.42E-09,0.00024501,0.00000668,IMB,Otto Matic,15116,26903,42019,836,0,0,0,0.46,0,0,0,0,0
